Geneid	SRR11262284	SRR11262285	SRR11262286	SRR11262292	SRR11262293	SRR11262294
ENSG00000197106	6	6	12	141	16	6
ENSG00000259946	0	0	0	0	0	0
ENSG00000236137	4	4	12	4	6	10
ENSG00000203859	0	0	0	0	0	0
ENSG00000228086	0	0	0	0	0	0
ENSG00000213421	0	0	0	0	0	0
ENSG00000234020	0	0	0	2	0	0
ENSG00000236804	0	0	0	2	0	1
ENSG00000231072	0	0	0	0	0	0
ENSG00000273406	0	2	0	0	0	0
ENSG00000185946	176	256	164	229	82	370
ENSG00000162627	997	1100	1107	1244	1139	1054
ENSG00000226715	1	0	0	0	1	0
ENSG00000162695	706	970	1519	1588	1713	1669
ENSG00000265808	2326	2700	2467	2457	2463	2342
ENSG00000261290	0	0	0	0	0	0
ENSG00000225923	0	0	0	0	0	0
ENSG00000134247	1234	215	366	11145	1759	3265
ENSG00000187481	0	0	0	0	0	0
ENSG00000116752	1151	2107	1698	1551	1855	1811
ENSG00000162664	777	654	773	1060	610	1785
ENSG00000236866	0	0	0	0	0	0
ENSG00000134253	92	52	32	268	138	496
ENSG00000223416	6	6	6	0	0	11
ENSG00000179571	0	4	0	0	0	0
ENSG00000227850	15	17	20	2	1	6
ENSG00000235777	0	0	2	0	0	10
ENSG00000173218	714	354	187	2439	997	1130
ENSG00000285532	0	0	0	0	1	0
ENSG00000226755	0	4	0	0	0	0
ENSG00000232650	0	0	0	0	0	0
ENSG00000183508	1230	535	878	988	522	2334
ENSG00000277095	0	2	0	0	0	0
ENSG00000234283	0	0	0	0	0	0
ENSG00000232780	0	0	2	0	0	0
ENSG00000274927	1	0	0	0	0	0
ENSG00000264145	0	0	0	0	0	0
ENSG00000238256	0	0	0	0	0	0
ENSG00000198765	0	2	1	0	0	0
ENSG00000224335	0	0	0	0	0	2
ENSG00000277702	10	2	2	10	211	1
ENSG00000143398	1734	1290	4004	1761	535	2349
ENSG00000196505	584	476	562	571	450	694
ENSG00000223489	0	0	0	0	0	0
ENSG00000230546	0	0	0	0	0	0
ENSG00000213262	0	0	0	2	0	10
ENSG00000287015	0	0	0	0	0	0
ENSG00000235526	0	0	0	0	0	0
ENSG00000228347	0	0	1	1	2	0
ENSG00000236012	0	0	0	0	0	0
ENSG00000270911	0	0	0	0	0	2
ENSG00000134200	0	0	0	0	0	2
ENSG00000065183	593	374	620	1176	579	1342
ENSG00000227082	14	0	4	32	0	6
ENSG00000226126	0	0	0	0	0	0
ENSG00000163393	340	448	277	311	104	370
ENSG00000163156	858	1383	798	1607	2738	1312
ENSG00000143631	48	4	18	59	0	1
ENSG00000156150	0	10	0	0	0	160
ENSG00000228453	0	0	0	0	0	0
ENSG00000274642	5	4	3	0	0	0
ENSG00000177551	191	48	3	6	14	491
ENSG00000197323	1540	1052	1374	2160	1887	2990
ENSG00000237975	37	8	12	78	12	8
ENSG00000261168	2	4	0	6	2	7
ENSG00000287980	0	0	0	0	0	4
ENSG00000229283	0	0	0	0	0	0
ENSG00000271419	0	0	0	0	0	0
ENSG00000226172	0	0	0	0	0	0
ENSG00000079335	331	543	577	125	72	372
ENSG00000143119	2831	4924	7992	2175	1094	3445
ENSG00000237278	0	0	0	0	0	0
ENSG00000233432	2	0	0	0	0	0
ENSG00000227700	0	0	0	0	0	0
ENSG00000229911	0	0	0	0	0	0
ENSG00000143520	0	4	2	4	0	2
ENSG00000171943	716	567	375	326	486	437
ENSG00000270719	0	0	0	0	0	0
ENSG00000155761	100	19	42	199	14	170
ENSG00000230806	2	3	0	1	10	0
ENSG00000116830	353	254	195	747	461	1084
ENSG00000234422	0	0	0	0	7	0
ENSG00000227056	2	0	0	0	0	0
ENSG00000227091	0	0	0	0	0	0
ENSG00000214204	0	0	0	0	0	0
ENSG00000081026	3065	1622	2315	539	229	484
ENSG00000225650	0	0	0	0	0	8
ENSG00000224965	7	6	0	2	2	5
ENSG00000228127	4	3	6	3	0	0
ENSG00000226984	0	0	0	0	2	1
ENSG00000186150	1	2	0	0	0	24
ENSG00000143458	745	443	312	1751	488	1015
ENSG00000230932	0	0	0	0	0	0
ENSG00000073754	104	101	361	0	2	0
ENSG00000228826	0	0	2	0	4	2
ENSG00000233907	0	0	0	0	0	0
ENSG00000225036	0	0	0	0	0	0
ENSG00000228420	4	0	0	0	3	0
ENSG00000233839	2	4	0	0	0	1
ENSG00000250890	0	0	0	0	0	0
ENSG00000232240	0	0	0	0	0	0
ENSG00000230921	0	0	0	0	0	0
ENSG00000286151	0	0	0	2	0	0
ENSG00000234388	0	0	0	0	0	0
ENSG00000271736	4	18	4	2	0	0
ENSG00000233717	0	0	0	1	0	0
ENSG00000163155	232	224	52	610	201	376
ENSG00000241975	12	6	8	10	4	6
ENSG00000271143	2	6	0	0	0	1
ENSG00000270976	0	0	0	0	0	0
ENSG00000228217	4	14	7	1	0	0
ENSG00000270342	0	0	0	0	0	0
ENSG00000175984	205	170	951	919	128	171
ENSG00000231100	0	0	0	0	0	0
ENSG00000116824	741	1461	359	530	395	1108
ENSG00000235887	0	0	0	0	0	0
ENSG00000237460	0	0	0	0	0	0
ENSG00000236887	0	0	0	0	0	0
ENSG00000024526	21	40	24	679	754	1187
ENSG00000236480	1	0	1	7	4	6
ENSG00000235756	0	0	0	0	0	0
ENSG00000173810	0	0	0	0	1	0
ENSG00000235005	0	0	6	0	6	9
ENSG00000271890	0	0	0	0	0	0
ENSG00000227425	0	0	0	0	0	0
ENSG00000225279	2	0	2	0	0	2
ENSG00000229101	0	0	0	0	0	0
ENSG00000239216	0	0	0	0	0	0
ENSG00000283360	2	4	3	9	0	8
ENSG00000117262	267	207	147	814	377	360
ENSG00000227907	0	0	0	0	0	0
ENSG00000227970	0	0	0	0	0	0
ENSG00000261055	0	0	2	0	9	0
ENSG00000231613	8	2	4	0	0	0
ENSG00000137947	1179	1447	1843	801	682	819
ENSG00000236689	0	0	0	0	0	0
ENSG00000233589	0	0	0	1	0	4
ENSG00000117586	37	70	53	97	38	294
ENSG00000230946	8	6	0	2	0	6
ENSG00000226028	0	0	0	0	0	0
ENSG00000162728	2	0	2	0	0	0
ENSG00000229021	2	4	13	0	12	12
ENSG00000203825	0	0	0	0	0	0
ENSG00000184371	3630	1880	16506	1618	2295	1780
ENSG00000233449	0	0	0	0	0	0
ENSG00000242943	0	0	0	0	0	0
ENSG00000233203	1	0	13	4	14	6
ENSG00000232499	23	50	69	93	34	98
ENSG00000232265	11	0	0	0	0	0
ENSG00000163154	466	1072	617	140	228	207
ENSG00000232995	27	14	12	17	6	64
ENSG00000238087	0	0	0	0	0	0
ENSG00000227777	0	0	0	6	0	10
ENSG00000177173	4	7	5	12	0	13
ENSG00000238022	0	0	0	0	0	0
ENSG00000231671	0	0	0	0	0	0
ENSG00000162729	1689	1410	1550	2840	1108	2371
ENSG00000143158	1011	2165	1387	1198	653	945
ENSG00000271092	4	0	0	3	2	4
ENSG00000238118	0	0	0	0	0	0
ENSG00000276118	0	0	0	0	0	0
ENSG00000232148	0	0	0	0	0	0
ENSG00000278811	2	0	2	20	0	0
ENSG00000000460	67	80	61	719	157	337
ENSG00000188859	41	36	6	24	43	31
ENSG00000275075	0	1	0	0	0	0
ENSG00000135862	8532	2334	4655	7870	1416	4818
ENSG00000232952	12	15	33	27	2	14
ENSG00000227722	0	0	0	0	0	10
ENSG00000285922	0	0	0	1	22	1
ENSG00000275801	1	9	2	0	0	1
ENSG00000143198	3415	5593	5239	1811	2641	1930
ENSG00000143318	44	23	14	10	8	6
ENSG00000232188	32	39	34	0	0	2
ENSG00000232212	0	0	0	0	0	0
ENSG00000143621	3455	5168	6813	9176	8644	10273
ENSG00000241042	0	0	0	0	0	2
ENSG00000143155	1067	2450	1626	2504	997	1534
ENSG00000260322	3	0	0	0	0	0
ENSG00000223495	0	0	0	0	0	0
ENSG00000143156	320	293	259	428	795	421
ENSG00000198771	1326	1665	1050	411	168	981
ENSG00000225462	5	15	3	7	16	0
ENSG00000237756	0	0	0	0	0	5
ENSG00000116147	59	140	90	4	0	8
ENSG00000213064	1511	1036	1318	5445	849	2931
ENSG00000203307	0	2	0	12	0	12
ENSG00000143179	365	222	320	3285	595	1114
ENSG00000271187	0	0	0	0	0	0
ENSG00000274562	0	0	0	0	0	0
ENSG00000143315	605	557	352	748	438	735
ENSG00000231175	0	0	0	0	0	2
ENSG00000143185	66	116	75	34	8	48
ENSG00000272931	5	6	12	2	8	27
ENSG00000143190	698	359	411	1033	896	1603
ENSG00000225475	0	0	0	0	0	3
ENSG00000230898	0	0	0	0	0	0
ENSG00000232223	0	2	0	0	2	0
ENSG00000224698	0	2	0	0	0	0
ENSG00000287697	4	0	6	0	0	4
ENSG00000075945	1285	1015	816	2109	336	899
ENSG00000235303	0	2	0	0	0	1
ENSG00000234810	0	4	2	0	2	0
ENSG00000224468	0	0	4	0	0	4
ENSG00000235628	4	0	0	0	0	0
ENSG00000232551	0	0	0	0	0	0
ENSG00000092607	23	18	53	38	4	59
ENSG00000238270	0	0	0	0	0	0
ENSG00000285894	0	0	0	0	252	2
ENSG00000236025	0	0	0	0	0	0
ENSG00000230687	0	0	0	0	0	0
ENSG00000230704	0	0	0	0	0	0
ENSG00000283255	0	0	0	0	0	0
ENSG00000227741	11	10	19	19	0	20
ENSG00000237049	0	4	0	0	0	0
ENSG00000286754	0	0	0	0	0	0
ENSG00000232751	0	0	0	0	0	0
ENSG00000236364	0	1	2	12	0	21
ENSG00000117091	398	1579	641	172	192	632
ENSG00000235378	0	0	0	0	0	0
ENSG00000143171	253	596	163	0	0	8
ENSG00000275767	0	0	0	0	0	0
ENSG00000224718	0	0	0	4	0	0
ENSG00000047410	3690	1765	2313	3834	1047	4983
ENSG00000231992	0	3	0	0	0	0
ENSG00000018625	854	181	64	4	8	5
ENSG00000171806	134	276	108	412	190	239
ENSG00000287919	4	0	0	0	0	0
ENSG00000233882	0	0	0	0	0	0
ENSG00000198358	65	96	27	0	0	4
ENSG00000134216	348	256	170	0	4	0
ENSG00000230748	0	0	0	0	0	0
ENSG00000254154	0	0	0	12	0	2
ENSG00000162694	475	738	388	200	208	502
ENSG00000238108	0	0	0	0	0	0
ENSG00000214262	0	0	0	0	0	0
ENSG00000215835	29	10	39	42	4	30
ENSG00000118197	766	731	843	454	341	892
ENSG00000135842	3741	1967	3694	4647	1016	1484
ENSG00000229258	0	0	0	0	0	0
ENSG00000287472	0	0	0	0	0	0
ENSG00000241318	0	0	0	0	0	0
ENSG00000228238	0	0	0	0	0	0
ENSG00000232393	0	0	0	0	0	0
ENSG00000184155	0	2	0	0	0	0
ENSG00000058085	4567	2152	11805	16440	8359	1529
ENSG00000260088	9	0	2	24	0	12
ENSG00000116815	391	2505	1633	558	974	348
ENSG00000232917	0	0	2	0	3	0
ENSG00000233057	8	0	1	0	0	4
ENSG00000237131	0	0	0	0	0	0
ENSG00000233946	0	0	0	0	0	0
ENSG00000143167	417	801	563	14	13	20
ENSG00000143184	128	197	26	40	16	136
ENSG00000260976	0	0	0	0	0	2
ENSG00000235215	0	2	0	0	0	2
ENSG00000224691	4	0	1	0	0	0
ENSG00000286572	0	2	0	2	4	2
ENSG00000235101	0	0	0	0	0	0
ENSG00000228215	0	2	0	0	0	0
ENSG00000177807	2	2	2	44	2	131
ENSG00000233626	0	0	0	4	9	8
ENSG00000233691	4	4	0	0	0	0
ENSG00000283518	0	0	0	0	2	0
ENSG00000271527	0	0	0	0	0	0
ENSG00000143228	29	73	26	557	269	869
ENSG00000235827	0	0	0	0	0	0
ENSG00000231615	2	0	0	4	0	2
ENSG00000231714	0	0	0	0	0	0
ENSG00000174514	341	607	320	126	10	98
ENSG00000143178	113	45	48	163	56	186
ENSG00000224837	21	50	17	59	58	32
ENSG00000116833	298	268	240	68	31	92
ENSG00000227740	10	4	6	2	2	6
ENSG00000260990	0	0	0	0	0	0
ENSG00000000457	378	396	221	674	77	424
ENSG00000143507	494	364	525	503	917	435
ENSG00000285638	0	0	0	0	2	0
ENSG00000284592	0	0	0	0	0	0
ENSG00000230987	4	0	0	0	12	0
ENSG00000232527	2	2	2	0	27	0
ENSG00000215833	0	0	0	0	0	0
ENSG00000228167	0	0	0	0	0	0
ENSG00000225325	0	0	0	0	0	0
ENSG00000223344	0	0	0	0	0	0
ENSG00000150732	0	0	0	0	0	0
ENSG00000157064	72	14	59	230	36	24
ENSG00000288139	0	0	0	0	0	0
ENSG00000215808	39	4	18	2	17	211
ENSG00000059588	699	698	646	2672	361	3108
ENSG00000237379	0	0	0	0	0	2
ENSG00000232959	0	0	0	0	0	2
ENSG00000122224	170	270	66	89	66	484
ENSG00000162782	6	11	4	0	86	268
ENSG00000238051	0	0	0	0	0	0
ENSG00000233196	0	0	0	8	0	2
ENSG00000229220	0	0	0	0	0	0
ENSG00000143653	1515	2496	2350	2374	2028	1999
ENSG00000158711	1467	936	1039	2695	436	1976
ENSG00000227747	0	0	0	0	0	0
ENSG00000228081	0	1	0	0	0	0
ENSG00000228020	0	0	0	0	0	0
ENSG00000234975	174	160	322	157	292	175
ENSG00000162851	317	488	571	883	407	731
ENSG00000271427	8	0	2	2	4	8
ENSG00000143353	504	1277	555	543	2134	516
ENSG00000197965	3358	2871	3731	12803	2788	4822
ENSG00000143493	650	678	562	1017	410	1257
ENSG00000230777	0	2	2	4	0	5
ENSG00000179397	23	28	18	26	10	16
ENSG00000224540	0	1	0	0	0	0
ENSG00000117592	6516	6180	5881	7450	6336	7048
ENSG00000186197	25	24	9	713	69	1459
ENSG00000229067	0	1	0	0	3	1
ENSG00000230231	0	0	0	0	0	0
ENSG00000227711	0	0	0	0	0	0
ENSG00000261182	0	0	0	0	0	0
ENSG00000228879	0	0	0	0	0	0
ENSG00000227925	7	5	0	3	6	8
ENSG00000162670	96	6	13	0	52	4
ENSG00000225712	0	0	0	0	0	0
ENSG00000162761	2	0	0	2	0	33
ENSG00000143199	18	2	4	16	0	82
ENSG00000007908	459	39	5356	45	52	231
ENSG00000092978	449	375	550	394	219	503
ENSG00000143499	1499	2452	2254	1695	1056	1329
ENSG00000188404	717	1060	5437	562	148	1041
ENSG00000227735	0	0	0	0	0	0
ENSG00000143196	1471	727	982	165	32	535
ENSG00000228504	0	0	0	0	0	0
ENSG00000274702	0	0	0	0	0	0
ENSG00000226211	0	0	0	0	0	0
ENSG00000236942	3	0	4	1	10	4
ENSG00000287205	0	0	0	9	0	9
ENSG00000203697	409	434	536	80	94	82
ENSG00000116574	1288	1279	2611	360	121	280
ENSG00000287929	32	25	86	74	92	0
ENSG00000224896	0	0	0	0	0	0
ENSG00000226292	0	0	0	0	0	0
ENSG00000121481	537	815	790	895	362	649
ENSG00000227940	0	0	0	0	0	0
ENSG00000143248	6482	4896	6218	1154	245	1319
ENSG00000162814	62	48	63	16	26	47
ENSG00000225172	0	0	0	0	0	0
ENSG00000261642	0	0	0	0	0	0
ENSG00000228239	0	0	0	0	0	0
ENSG00000237283	4	1	0	0	0	0
ENSG00000116132	1979	490	651	2007	348	2713
ENSG00000238042	35	18	0	6	32	5
ENSG00000271475	0	0	2	0	0	0
ENSG00000231877	0	0	0	4	0	8
ENSG00000116679	2462	2914	5087	6632	2208	6068
ENSG00000228536	2	13	8	2	205	0
ENSG00000230550	0	0	0	0	0	0
ENSG00000229242	0	0	0	0	0	0
ENSG00000228470	0	0	0	0	8	0
ENSG00000152092	14	6	11	4	0	15
ENSG00000234984	0	0	0	0	0	0
ENSG00000231648	0	0	0	0	4	32
ENSG00000229983	4	1	1	0	4	1
ENSG00000215149	0	0	0	0	0	0
ENSG00000225122	0	0	0	0	0	0
ENSG00000225920	8	14	0	14	4	13
ENSG00000143476	62	95	58	848	386	894
ENSG00000121486	842	868	367	571	441	527
ENSG00000228437	0	3	2	0	127	2
ENSG00000057252	1369	1773	2138	1319	1636	1813
ENSG00000285718	0	0	0	0	0	0
ENSG00000234070	0	0	0	0	0	0
ENSG00000233620	0	0	0	0	0	0
ENSG00000237783	0	0	0	0	0	0
ENSG00000233018	0	0	0	0	0	2
ENSG00000123685	102	509	1405	100	289	105
ENSG00000224783	0	0	0	0	0	0
ENSG00000162852	909	1009	1177	762	263	904
ENSG00000232792	0	0	0	0	0	0
ENSG00000273004	0	8	14	11	8	22
ENSG00000143842	2483	1789	795	1207	373	953
ENSG00000268062	12	0	0	12	0	8
ENSG00000237409	0	0	0	0	0	0
ENSG00000116962	3522	1478	873	1934	258	2619
ENSG00000288078	0	0	0	0	0	0
ENSG00000271399	0	0	0	0	0	0
ENSG00000229757	0	0	0	0	0	23
ENSG00000232679	2	8	0	11	10	2
ENSG00000220749	39	95	63	22	150	46
ENSG00000181450	244	248	162	219	110	289
ENSG00000223519	0	10	6	0	0	12
ENSG00000120333	882	1395	848	592	661	518
ENSG00000286285	66	28	6	7	8	8
ENSG00000225300	2	0	0	0	2	8
ENSG00000223842	2	0	0	0	0	6
ENSG00000162753	7	2	2	0	2	2
ENSG00000228247	1	0	1	0	1	0
ENSG00000231424	8	46	1	21	2	26
ENSG00000143355	99	113	6	4	0	16
ENSG00000287177	1	2	0	0	0	0
ENSG00000237193	0	0	0	0	0	0
ENSG00000223490	0	0	0	0	0	0
ENSG00000121644	2223	1915	2229	3719	603	2028
ENSG00000174502	709	125	948	68	0	36
ENSG00000224286	6	0	2	0	0	0
ENSG00000158715	346	253	122	370	370	194
ENSG00000143195	85	18	24	36	62	19
ENSG00000162849	235	56	40	2097	59	882
ENSG00000232824	0	0	0	0	0	0
ENSG00000273416	2	8	3	0	22	8
ENSG00000234142	0	2	0	0	0	0
ENSG00000282111	0	0	0	0	0	0
ENSG00000233410	0	0	0	0	0	0
ENSG00000067533	662	656	922	893	609	1174
ENSG00000228955	0	0	0	0	0	0
ENSG00000270443	0	0	0	0	0	0
ENSG00000116209	9174	18757	12009	6219	5084	4925
ENSG00000224702	0	0	0	0	0	0
ENSG00000271811	2	1	0	8	9	60
ENSG00000224278	0	0	0	0	0	0
ENSG00000235492	0	0	0	0	0	0
ENSG00000287808	8	1	4	8	2	56
ENSG00000229840	0	0	0	0	0	0
ENSG00000116161	1888	3642	2038	2829	3058	3849
ENSG00000226486	0	0	0	0	0	0
ENSG00000227687	0	0	2	0	0	0
ENSG00000231814	0	0	0	0	0	0
ENSG00000286210	0	0	0	6	0	4
ENSG00000287364	0	0	0	0	0	0
ENSG00000225063	0	0	0	0	0	0
ENSG00000260698	2	11	6	1	0	25
ENSG00000277007	2	2	0	10	30	59
ENSG00000229016	0	0	0	0	0	0
ENSG00000152104	2361	985	1466	1592	1864	2296
ENSG00000236975	3	3	8	0	2	0
ENSG00000286541	0	0	0	0	0	0
ENSG00000117650	13	29	22	665	505	886
ENSG00000235021	0	0	0	0	0	0
ENSG00000203724	62	220	138	87	47	67
ENSG00000225006	0	0	0	0	0	0
ENSG00000287633	0	0	0	0	0	0
ENSG00000158764	1617	2735	701	0	1	35
ENSG00000223375	0	0	2	0	0	0
ENSG00000230714	0	0	0	0	0	0
ENSG00000261065	0	0	0	0	0	0
ENSG00000260855	22	8	12	25	6	31
ENSG00000236206	0	0	0	0	0	1
ENSG00000168118	1382	2067	1163	1192	774	1434
ENSG00000181101	6	0	0	0	0	0
ENSG00000173726	5766	8513	5915	11189	4903	10637
ENSG00000282852	0	0	0	0	0	2
ENSG00000152382	403	486	301	573	134	443
ENSG00000143839	53	12	62	4	19	5
ENSG00000232100	0	2	0	0	0	0
ENSG00000261024	0	0	0	1	8	12
ENSG00000230547	0	0	0	1	0	0
ENSG00000229703	2	3	0	0	0	0
ENSG00000176754	0	4	0	0	0	2
ENSG00000227953	3	14	7	8	18	58
ENSG00000232215	0	0	0	0	0	0
ENSG00000135829	3241	2283	3097	6116	2749	6189
ENSG00000228289	0	0	0	0	0	4
ENSG00000134717	1175	2584	1769	1906	1945	2441
ENSG00000232989	0	0	0	0	0	0
ENSG00000233537	0	0	0	0	0	0
ENSG00000116668	307	318	169	157	78	252
ENSG00000143756	1033	983	1596	1332	768	1241
ENSG00000278180	0	0	0	0	0	0
ENSG00000232341	0	0	0	0	2	5
ENSG00000287676	2	5	0	0	2	8
ENSG00000236792	6	8	21	33	0	30
ENSG00000143207	1353	2386	2189	1362	1114	1451
ENSG00000270859	0	0	0	0	0	0
ENSG00000238224	2	0	0	0	0	0
ENSG00000286775	0	0	0	0	0	0
ENSG00000237492	0	0	0	0	0	0
ENSG00000230404	0	0	0	0	0	0
ENSG00000236230	7	10	0	0	0	0
ENSG00000026751	492	1034	428	859	866	2946
ENSG00000150681	109	730	462	45	30	96
ENSG00000116906	1475	1891	1574	2759	1024	1432
ENSG00000092969	1278	554	676	289	146	287
ENSG00000157181	830	968	804	1397	342	1131
ENSG00000250762	4	8	1	3	3	6
ENSG00000236720	0	0	0	0	0	0
ENSG00000227421	0	8	0	0	0	2
ENSG00000227240	2	7	2	1	3	0
ENSG00000076258	209	155	82	197	30	62
ENSG00000286073	4	54	10	0	0	0
ENSG00000231084	9	4	12	7	2	12
ENSG00000117697	917	1698	937	667	478	933
ENSG00000235083	0	0	0	0	0	0
ENSG00000162669	28	47	38	0	0	63
ENSG00000132681	9	15	7	3	0	8
ENSG00000225904	0	0	0	0	0	0
ENSG00000270920	0	0	0	0	0	0
ENSG00000281664	0	0	1	0	0	0
ENSG00000143641	1883	1411	2465	14827	2185	3021
ENSG00000227630	6	14	35	57	12	30
ENSG00000228830	0	0	0	0	0	0
ENSG00000010932	94	51	23	99	76	290
ENSG00000282849	4	2	5	6	4	2
ENSG00000276520	0	0	0	0	0	0
ENSG00000226640	0	0	0	0	0	0
ENSG00000010072	267	339	347	541	138	306
ENSG00000135766	773	703	945	1032	168	625
ENSG00000279261	4	6	0	0	0	2
ENSG00000213051	0	0	1	0	2	0
ENSG00000238054	0	0	0	0	0	0
ENSG00000163534	7	14	21	2	4	92
ENSG00000168243	11	2	15	1480	53	522
ENSG00000281453	0	0	0	0	0	0
ENSG00000237469	0	0	0	0	0	0
ENSG00000224939	8	0	0	15	4	16
ENSG00000227613	0	4	0	0	0	0
ENSG00000116183	61	14	12	2	0	6
ENSG00000270106	0	0	0	0	2	0
ENSG00000232194	4	0	2	4	0	2
ENSG00000235152	0	0	0	0	0	0
ENSG00000231612	0	0	0	0	0	0
ENSG00000237980	5	15	26	0	0	2
ENSG00000271036	0	0	0	0	0	0
ENSG00000230849	0	0	3	4	2	2
ENSG00000170382	529	107	77	164	14	150
ENSG00000226868	0	0	0	0	0	0
ENSG00000279401	0	0	0	0	0	0
ENSG00000272362	0	2	0	2	0	0
ENSG00000287450	0	0	0	0	0	0
ENSG00000237011	0	0	0	0	0	0
ENSG00000233583	0	4	0	0	0	0
ENSG00000066027	4882	7686	5102	977	937	1326
ENSG00000286263	0	0	2	0	6	0
ENSG00000227006	0	0	0	38	2	11
ENSG00000236372	0	0	0	0	0	0
ENSG00000224525	64	9	2	0	0	0
ENSG00000173728	4	2	4	6	0	2
ENSG00000094975	997	1477	1127	3466	929	1500
ENSG00000225811	0	0	0	0	0	0
ENSG00000273093	0	0	0	0	0	0
ENSG00000162772	15899	1429	20810	1571	2861	1510
ENSG00000227818	0	0	0	0	0	0
ENSG00000135828	685	552	412	586	134	304
ENSG00000286398	0	0	0	0	12	0
ENSG00000076356	3751	1301	2154	3457	148	166
ENSG00000185523	10	2	1	1	0	0
ENSG00000236108	0	0	0	0	0	0
ENSG00000116711	281	283	273	313	24	245
ENSG00000226750	0	0	0	0	0	0
ENSG00000285665	22	12	68	24	4	13
ENSG00000231022	2	0	0	0	0	0
ENSG00000224436	0	0	0	0	0	0
ENSG00000228208	0	1	0	0	18	2
ENSG00000273384	2	4	0	0	0	12
ENSG00000238061	4	0	0	0	0	4
ENSG00000234915	5	0	0	0	0	2
ENSG00000143845	142	87	126	319	654	697
ENSG00000235862	0	0	2	0	0	0
ENSG00000227585	0	0	0	0	0	0
ENSG00000157060	0	0	0	0	0	0
ENSG00000237213	0	0	0	0	0	2
ENSG00000224260	0	0	0	9	0	4
ENSG00000213045	0	2	0	0	0	0
ENSG00000287220	0	0	0	0	0	0
ENSG00000230063	0	0	0	0	0	0
ENSG00000235467	0	0	0	0	0	0
ENSG00000123684	1578	1173	1699	4197	438	3201
ENSG00000117707	207	48	62	117	20	453
ENSG00000228044	0	0	0	1	16	2
ENSG00000225338	0	0	0	0	2	6
ENSG00000224407	0	0	0	0	0	0
ENSG00000232463	0	0	0	0	0	0
ENSG00000237457	0	0	0	0	0	0
ENSG00000225171	15	4	2	15	10	14
ENSG00000226843	0	0	0	0	0	0
ENSG00000235386	2	2	1	4	0	2
ENSG00000123836	1160	568	993	760	332	402
ENSG00000213690	0	0	0	0	0	0
ENSG00000223982	0	0	0	0	0	0
ENSG00000229832	2	3	0	0	1	4
ENSG00000117691	2632	4029	2608	1822	3389	2780
ENSG00000225233	0	0	0	0	0	0
ENSG00000274895	0	0	0	2	0	15
ENSG00000237514	0	0	0	0	0	0
ENSG00000287856	0	1	0	0	0	0
ENSG00000228067	0	4	0	0	0	0
ENSG00000226375	0	2	0	0	0	0
ENSG00000203705	447	953	456	298	281	432
ENSG00000224040	1	6	2	0	0	3
ENSG00000228686	8	0	1	3	5	4
ENSG00000279838	26	4	74	53	16	81
ENSG00000174175	655	1066	1318	22	14	102
ENSG00000236401	0	0	0	0	0	0
ENSG00000241475	0	0	0	4	20	8
ENSG00000215800	0	0	0	0	0	0
ENSG00000286421	0	0	0	2	0	0
ENSG00000270936	0	0	0	0	0	0
ENSG00000008118	181	97	127	28	44	71
ENSG00000171161	1599	1507	2168	3519	1012	1391
ENSG00000241505	0	0	0	0	0	0
ENSG00000224535	0	0	0	0	0	0
ENSG00000282097	0	6	0	6	0	0
ENSG00000261453	0	0	4	0	0	8
ENSG00000231020	0	0	0	0	0	0
ENSG00000270818	0	0	0	0	0	0
ENSG00000196878	5824	1615	7596	24824	25749	9306
ENSG00000133059	1572	737	477	910	521	972
ENSG00000225561	0	0	0	0	0	2
ENSG00000242529	0	0	0	0	0	0
ENSG00000074964	1561	1467	1136	1980	506	1079
ENSG00000223847	0	0	0	0	0	0
ENSG00000277704	8	0	0	0	2	0
ENSG00000116918	1242	2078	883	1611	1544	1782
ENSG00000287445	6	17	6	0	8	7
ENSG00000259815	0	0	0	0	0	2
ENSG00000240963	0	0	0	0	0	0
ENSG00000226570	0	0	0	0	0	0
ENSG00000198929	57	36	70	77	74	122
ENSG00000272167	0	0	0	0	0	2
ENSG00000230628	2	0	4	9	0	8
ENSG00000162771	0	0	2	0	0	0
ENSG00000227579	0	2	0	0	0	4
ENSG00000176393	2479	1903	2544	2216	2191	2108
ENSG00000174606	837	891	554	702	294	1045
ENSG00000179914	1346	126	7071	3	0	17
ENSG00000235750	5120	3256	11214	1198	351	1011
ENSG00000121446	0	1	2	3	2	0
ENSG00000226758	3	6	0	3	0	0
ENSG00000236905	0	0	2	0	2	0
ENSG00000233304	0	2	0	0	0	0
ENSG00000288007	4	19	18	0	5	6
ENSG00000227887	0	1	2	0	0	0
ENSG00000116903	540	451	502	708	188	330
ENSG00000228255	0	0	0	0	0	0
ENSG00000226196	0	2	0	0	0	0
ENSG00000287354	0	0	0	9	0	0
ENSG00000233827	0	0	0	1	0	0
ENSG00000198797	0	4	2	0	0	2
ENSG00000151414	7771	12524	7347	2231	777	1569
ENSG00000177614	393	147	68	1604	743	397
ENSG00000235182	0	0	0	0	0	0
ENSG00000213041	0	2	4	0	8	0
ENSG00000287157	0	0	0	0	0	0
ENSG00000233920	1	2	0	0	0	0
ENSG00000183831	7	7	6	0	2	8
ENSG00000225755	0	0	0	0	1	0
ENSG00000197472	0	10	2	49	4	37
ENSG00000230184	0	2	0	0	4	1
ENSG00000232436	0	0	0	0	0	0
ENSG00000231718	0	0	0	0	0	1
